P_OpCo	P_CustomerID	P_UserID	P_Location	P_StorageName	P_FoodType	P_GroupName	P_SupplierName	P_Address	P_ContactName	P_Email	P_PhoneNumber	P_Notes	P_ProductName	P_MaterialID	P_Brand	P_AvgWtPerCase	P_PackPerSize	P_UOM	P_CategoryName	P_InvoiceNumber	P_Price	P_Quantity
067	134544	134544	location	D	food	PT_Group9700	PT_Sup9700	PT_Add9700	PT_ContactName9700	PT_EMAIL02@test.com	PT_Phone9700	PT_SampleNotes9700	NSPT9700	PT10899	PT_Prod9700	15	5	EA	Meat	PTINV9812	30	65
067	134551	134551	expenseCategory	F	food	PT_Group9701	PT_Sup9701	PT_Add9701	PT_ContactName9701	PT_EMAIL01@test.com	PT_Phone9701	PT_SampleNotes9701	NSPT9701	PT10900	PT_Prod9701	12	5	CS	Meat	PTINV9813	8	42
067	134569	134569	expenseCategory	D	nonFood	PT_Group9702	PT_Sup9702	PT_Add9702	PT_ContactName9702	PT_EMAIL02@test.com	PT_Phone9702	PT_SampleNotes9702	NSPT9702	PT10901	PT_Prod9702	15	5	EA	Meat	PTINV9814	10	35
067	134577	134577	expenseCategory	F	food	PT_Group9703	PT_Sup9703	PT_Add9703	PT_ContactName9703	PT_EMAIL01@test.com	PT_Phone9703	PT_SampleNotes9703	NSPT9703	PT10902	PT_Prod9703	16	5	CS	Meat	PTINV9815	12	75
067	134585	134585	expenseCategory	C	food	PT_Group9704	PT_Sup9704	PT_Add9704	PT_ContactName9704	PT_EMAIL02@test.com	PT_Phone9704	PT_SampleNotes9704	NSPT9704	PT10903	PT_Prod9704	20	5	EA	Dairy	PTINV9816	15	10
067	134593	134593	expenseCategory	D	food	PT_Group9705	PT_Sup9705	PT_Add9705	PT_ContactName9705	PT_EMAIL01@test.com	PT_Phone9705	PT_SampleNotes9705	NSPT9705	PT10904	PT_Prod9705	25	5	CS	Dairy	PTINV9817	20	33
067	134601	134601	expenseCategory	F	food	PT_Group9706	PT_Sup9706	PT_Add9706	PT_ContactName9706	PT_EMAIL02@test.com	PT_Phone9706	PT_SampleNotes9706	NSPT9706	PT10905	PT_Prod9706	10	5	EA	Dairy	PTINV9818	50	66
067	134619	134619	expenseCategory	D	nonFood	PT_Group9707	PT_Sup9707	PT_Add9707	PT_ContactName9707	PT_EMAIL01@test.com	PT_Phone9707	PT_SampleNotes9707	NSPT9707	PT10906	PT_Prod9707	12	5	CS	Paper Towel	PTINV9819	20	12
067	134627	134627	expenseCategory	F	food	PT_Group9708	PT_Sup9708	PT_Add9708	PT_ContactName9708	PT_EMAIL02@test.com	PT_Phone9708	PT_SampleNotes9708	NSPT9708	PT10907	PT_Prod9708	15	5	EA	Paper Towel	PTINV9820	75	49
067	134635	134635	location	C	food	PT_Group9709	PT_Sup9709	PT_Add9709	PT_ContactName9709	PT_EMAIL01@test.com	PT_Phone9709	PT_SampleNotes9709	NSPT9709	PT10908	PT_Prod9709	18	5	CS	Paper Towel	PTINV9821	60	32
067	134643	134643	expenseCategory	D	food	PT_Group9710	PT_Sup9710	PT_Add9710	PT_ContactName9710	PT_EMAIL02@test.com	PT_Phone9710	PT_SampleNotes9710	NSPT9710	PT10909	PT_Prod9710	30	5	EA	Paper Towel	PTINV9822	5	29
067	134650	134650	expenseCategory	F	food	PT_Group9711	PT_Sup9711	PT_Add9711	PT_ContactName9711	PT_EMAIL01@test.com	PT_Phone9711	PT_SampleNotes9711	NSPT9711	PT10910	PT_Prod9711	15	5	CS	Dairy	PTINV9823	3	37
067	134668	134668	expenseCategory	D	nonFood	PT_Group9712	PT_Sup9712	PT_Add9712	PT_ContactName9712	PT_EMAIL02@test.com	PT_Phone9712	PT_SampleNotes9712	NSPT9712	PT10911	PT_Prod9712	20	5	EA	Paper Towel	PTINV9824	45	23
067	134676	134676	expenseCategory	F	food	PT_Group9713	PT_Sup9713	PT_Add9713	PT_ContactName9713	PT_EMAIL01@test.com	PT_Phone9713	PT_SampleNotes9713	NSPT9713	PT10912	PT_Prod9713	12	5	CS	Meat	PTINV9825	45	52
067	134684	134684	expenseCategory	C	food	PT_Group9714	PT_Sup9714	PT_Add9714	PT_ContactName9714	PT_EMAIL02@test.com	PT_Phone9714	PT_SampleNotes9714	NSPT9714	PT10913	PT_Prod9714	15	5	EA	Meat	PTINV9826	23	68
067	134692	134692	expenseCategory	D	food	PT_Group9715	PT_Sup9715	PT_Add9715	PT_ContactName9715	PT_EMAIL01@test.com	PT_Phone9715	PT_SampleNotes9715	NSPT9715	PT10914	PT_Prod9715	16	5	CS	Meat	PTINV9827	14	22
067	134700	134700	location	F	food	PT_Group9716	PT_Sup9716	PT_Add9716	PT_ContactName9716	PT_EMAIL02@test.com	PT_Phone9716	PT_SampleNotes9716	NSPT9716	PT10915	PT_Prod9716	20	5	EA	Dairy	PTINV9828	12	38
067	134718	134718	expenseCategory	D	nonFood	PT_Group9717	PT_Sup9717	PT_Add9717	PT_ContactName9717	PT_EMAIL01@test.com	PT_Phone9717	PT_SampleNotes9717	NSPT9717	PT10916	PT_Prod9717	25	5	CS	Dairy	PTINV9829	6	44
067	134726	134726	expenseCategory	F	food	PT_Group9718	PT_Sup9718	PT_Add9718	PT_ContactName9718	PT_EMAIL02@test.com	PT_Phone9718	PT_SampleNotes9718	NSPT9718	PT10917	PT_Prod9718	10	5	EA	Dairy	PTINV9830	6	77
067	134734	134734	expenseCategory	C	food	PT_Group9719	PT_Sup9719	PT_Add9719	PT_ContactName9719	PT_EMAIL01@test.com	PT_Phone9719	PT_SampleNotes9719	NSPT9719	PT10918	PT_Prod9719	12	5	CS	Paper Towel	PTINV9831	4	76
067	134742	134742	expenseCategory	D	food	PT_Group9720	PT_Sup9720	PT_Add9720	PT_ContactName9720	PT_EMAIL02@test.com	PT_Phone9720	PT_SampleNotes9720	NSPT9720	PT10919	PT_Prod9720	15	5	EA	Paper Towel	PTINV9832	20	30
067	134759	134759	expenseCategory	F	food	PT_Group9721	PT_Sup9721	PT_Add9721	PT_ContactName9721	PT_EMAIL01@test.com	PT_Phone9721	PT_SampleNotes9721	NSPT9721	PT10920	PT_Prod9721	18	5	CS	Paper Towel	PTINV9833	30	35
067	134767	134767	expenseCategory	D	nonFood	PT_Group9722	PT_Sup9722	PT_Add9722	PT_ContactName9722	PT_EMAIL02@test.com	PT_Phone9722	PT_SampleNotes9722	NSPT9722	PT10921	PT_Prod9722	30	5	EA	Paper Towel	PTINV9834	8	42
067	134775	134775	expenseCategory	F	food	PT_Group9723	PT_Sup9723	PT_Add9723	PT_ContactName9723	PT_EMAIL01@test.com	PT_Phone9723	PT_SampleNotes9723	NSPT9723	PT10922	PT_Prod9723	15	5	CS	Meat	PTINV9835	10	90
067	134783	134783	location	C	food	PT_Group9724	PT_Sup9724	PT_Add9724	PT_ContactName9724	PT_EMAIL02@test.com	PT_Phone9724	PT_SampleNotes9724	NSPT9724	PT10923	PT_Prod9724	20	5	EA	Meat	PTINV9836	12	85
067	134809	134809	expenseCategory	D	food	PT_Group9725	PT_Sup9725	PT_Add9725	PT_ContactName9725	PT_EMAIL01@test.com	PT_Phone9725	PT_SampleNotes9725	NSPT9725	PT10924	PT_Prod9725	12	5	CS	Meat	PTINV9837	15	95
067	134817	134817	expenseCategory	F	food	PT_Group9726	PT_Sup9726	PT_Add9726	PT_ContactName9726	PT_EMAIL02@test.com	PT_Phone9726	PT_SampleNotes9726	NSPT9726	PT10925	PT_Prod9726	15	5	EA	Dairy	PTINV9838	20	45
067	134825	134825	expenseCategory	D	nonFood	PT_Group9727	PT_Sup9727	PT_Add9727	PT_ContactName9727	PT_EMAIL01@test.com	PT_Phone9727	PT_SampleNotes9727	NSPT9727	PT10926	PT_Prod9727	16	5	CS	Dairy	PTINV9839	50	51
067	134833	134833	expenseCategory	F	food	PT_Group9728	PT_Sup9728	PT_Add9728	PT_ContactName9728	PT_EMAIL02@test.com	PT_Phone9728	PT_SampleNotes9728	NSPT9728	PT10927	PT_Prod9728	20	5	EA	Dairy	PTINV9840	20	10
067	134841	134841	expenseCategory	C	food	PT_Group9729	PT_Sup9729	PT_Add9729	PT_ContactName9729	PT_EMAIL01@test.com	PT_Phone9729	PT_SampleNotes9729	NSPT9729	PT10928	PT_Prod9729	25	5	CS	Paper Towel	PTINV9841	75	11
067	134858	134858	expenseCategory	D	food	PT_Group9730	PT_Sup9730	PT_Add9730	PT_ContactName9730	PT_EMAIL02@test.com	PT_Phone9730	PT_SampleNotes9730	NSPT9730	PT10929	PT_Prod9730	10	5	EA	Paper Towel	PTINV9842	60	12
067	134866	134866	expenseCategory	F	food	PT_Group9731	PT_Sup9731	PT_Add9731	PT_ContactName9731	PT_EMAIL01@test.com	PT_Phone9731	PT_SampleNotes9731	NSPT9731	PT10930	PT_Prod9731	12	5	CS	Paper Towel	PTINV9843	5	13
067	134874	134874	expenseCategory	D	nonFood	PT_Group9732	PT_Sup9732	PT_Add9732	PT_ContactName9732	PT_EMAIL02@test.com	PT_Phone9732	PT_SampleNotes9732	NSPT9732	PT10931	PT_Prod9732	15	5	EA	Paper Towel	PTINV9844	3	14
067	134882	134882	location	F	food	PT_Group9733	PT_Sup9733	PT_Add9733	PT_ContactName9733	PT_EMAIL01@test.com	PT_Phone9733	PT_SampleNotes9733	NSPT9733	PT10932	PT_Prod9733	18	5	CS	Dairy	PTINV9845	45	15
067	134890	134890	expenseCategory	C	food	PT_Group9734	PT_Sup9734	PT_Add9734	PT_ContactName9734	PT_EMAIL02@test.com	PT_Phone9734	PT_SampleNotes9734	NSPT9734	PT10933	PT_Prod9734	30	5	EA	Paper Towel	PTINV9846	45	16
067	134908	134908	expenseCategory	D	food	PT_Group9735	PT_Sup9735	PT_Add9735	PT_ContactName9735	PT_EMAIL01@test.com	PT_Phone9735	PT_SampleNotes9735	NSPT9735	PT10934	PT_Prod9735	15	5	CS	Paper Towel	PTINV9847	23	17
067	134916	134916	expenseCategory	F	food	PT_Group9736	PT_Sup9736	PT_Add9736	PT_ContactName9736	PT_EMAIL02@test.com	PT_Phone9736	PT_SampleNotes9736	NSPT9736	PT10935	PT_Prod9736	20	5	EA	Meat	PTINV9848	14	18
067	134924	134924	expenseCategory	D	nonFood	PT_Group9737	PT_Sup9737	PT_Add9737	PT_ContactName9737	PT_EMAIL01@test.com	PT_Phone9737	PT_SampleNotes9737	NSPT9737	PT10936	PT_Prod9737	12	5	CS	Meat	PTINV9849	12	19
067	134932	134932	expenseCategory	F	food	PT_Group9738	PT_Sup9738	PT_Add9738	PT_ContactName9738	PT_EMAIL02@test.com	PT_Phone9738	PT_SampleNotes9738	NSPT9738	PT10937	PT_Prod9738	15	5	EA	Meat	PTINV9850	6	20
067	134940	134940	expenseCategory	C	food	PT_Group9739	PT_Sup9739	PT_Add9739	PT_ContactName9739	PT_EMAIL01@test.com	PT_Phone9739	PT_SampleNotes9739	NSPT9739	PT10938	PT_Prod9739	16	5	CS	Dairy	PTINV9851	6	30
067	134957	134957	location	D	food	PT_Group9740	PT_Sup9740	PT_Add9740	PT_ContactName9740	PT_EMAIL02@test.com	PT_Phone9740	PT_SampleNotes9740	NSPT9740	PT10939	PT_Prod9740	20	5	EA	Dairy	PTINV9852	4	40
067	134965	134965	expenseCategory	F	food	PT_Group9741	PT_Sup9741	PT_Add9741	PT_ContactName9741	PT_EMAIL01@test.com	PT_Phone9741	PT_SampleNotes9741	NSPT9741	PT10940	PT_Prod9741	25	5	CS	Dairy	PTINV9853	20	41
067	134981	134981	expenseCategory	D	nonFood	PT_Group9742	PT_Sup9742	PT_Add9742	PT_ContactName9742	PT_EMAIL02@test.com	PT_Phone9742	PT_SampleNotes9742	NSPT9742	PT10941	PT_Prod9742	10	5	EA	Paper Towel	PTINV9854	30	42
067	134999	134999	expenseCategory	F	food	PT_Group9743	PT_Sup9743	PT_Add9743	PT_ContactName9743	PT_EMAIL01@test.com	PT_Phone9743	PT_SampleNotes9743	NSPT9743	PT10942	PT_Prod9743	12	5	CS	Paper Towel	PTINV9855	8	22
067	135012	135012	expenseCategory	C	food	PT_Group9744	PT_Sup9744	PT_Add9744	PT_ContactName9744	PT_EMAIL02@test.com	PT_Phone9744	PT_SampleNotes9744	NSPT9744	PT10943	PT_Prod9744	15	5	EA	Paper Towel	PTINV9856	10	23
067	135020	135020	expenseCategory	D	food	PT_Group9745	PT_Sup9745	PT_Add9745	PT_ContactName9745	PT_EMAIL01@test.com	PT_Phone9745	PT_SampleNotes9745	NSPT9745	PT10944	PT_Prod9745	18	5	CS	Dairy	PTINV9857	12	31
067	135038	135038	expenseCategory	F	food	PT_Group9746	PT_Sup9746	PT_Add9746	PT_ContactName9746	PT_EMAIL02@test.com	PT_Phone9746	PT_SampleNotes9746	NSPT9746	PT10945	PT_Prod9746	30	5	EA	Paper Towel	PTINV9858	15	32
067	135046	135046	expenseCategory	D	nonFood	PT_Group9747	PT_Sup9747	PT_Add9747	PT_ContactName9747	PT_EMAIL01@test.com	PT_Phone9747	PT_SampleNotes9747	NSPT9747	PT10946	PT_Prod9747	15	5	CS	Paper Towel	PTINV9859	20	43
067	135053	135053	location	F	food	PT_Group9748	PT_Sup9748	PT_Add9748	PT_ContactName9748	PT_EMAIL02@test.com	PT_Phone9748	PT_SampleNotes9748	NSPT9748	PT10947	PT_Prod9748	20	5	EA	Meat	PTINV9860	50	33
067	135061	135061	expenseCategory	C	food	PT_Group9749	PT_Sup9749	PT_Add9749	PT_ContactName9749	PT_EMAIL01@test.com	PT_Phone9749	PT_SampleNotes9749	NSPT9749	PT10948	PT_Prod9749	12	5	CS	Meat	PTINV9861	20	24
067	135079	135079	expenseCategory	D	food	PT_Group9750	PT_Sup9750	PT_Add9750	PT_ContactName9750	PT_EMAIL02@test.com	PT_Phone9750	PT_SampleNotes9750	NSPT9750	PT10949	PT_Prod9750	15	5	EA	Meat	PTINV9862	75	50
067	135087	135087	expenseCategory	F	food	PT_Group9751	PT_Sup9751	PT_Add9751	PT_ContactName9751	PT_EMAIL01@test.com	PT_Phone9751	PT_SampleNotes9751	NSPT9751	PT10950	PT_Prod9751	12	5	CS	Meat	PTINV9863	60	9
067	135095	135095	expenseCategory	D	nonFood	PT_Group9752	PT_Sup9752	PT_Add9752	PT_ContactName9752	PT_EMAIL02@test.com	PT_Phone9752	PT_SampleNotes9752	NSPT9752	PT10951	PT_Prod9752	15	5	EA	Meat	PTINV9864	5	8
067	135103	135103	expenseCategory	F	food	PT_Group9753	PT_Sup9753	PT_Add9753	PT_ContactName9753	PT_EMAIL01@test.com	PT_Phone9753	PT_SampleNotes9753	NSPT9753	PT10952	PT_Prod9753	16	5	CS	Meat	PTINV9865	3	51
067	135111	135111	expenseCategory	C	food	PT_Group9754	PT_Sup9754	PT_Add9754	PT_ContactName9754	PT_EMAIL02@test.com	PT_Phone9754	PT_SampleNotes9754	NSPT9754	PT10953	PT_Prod9754	20	5	EA	Dairy	PTINV9866	45	25
067	135129	135129	expenseCategory	D	food	PT_Group9755	PT_Sup9755	PT_Add9755	PT_ContactName9755	PT_EMAIL01@test.com	PT_Phone9755	PT_SampleNotes9755	NSPT9755	PT10954	PT_Prod9755	25	5	CS	Dairy	PTINV9867	45	10
067	135137	135137	expenseCategory	F	food	PT_Group9756	PT_Sup9756	PT_Add9756	PT_ContactName9756	PT_EMAIL02@test.com	PT_Phone9756	PT_SampleNotes9756	NSPT9756	PT10955	PT_Prod9756	10	5	EA	Dairy	PTINV9868	23	34
067	135145	135145	location	D	nonFood	PT_Group9757	PT_Sup9757	PT_Add9757	PT_ContactName9757	PT_EMAIL01@test.com	PT_Phone9757	PT_SampleNotes9757	NSPT9757	PT10956	PT_Prod9757	12	5	CS	Paper Towel	PTINV9869	14	44
067	135152	135152	expenseCategory	F	food	PT_Group9758	PT_Sup9758	PT_Add9758	PT_ContactName9758	PT_EMAIL02@test.com	PT_Phone9758	PT_SampleNotes9758	NSPT9758	PT10957	PT_Prod9758	15	5	EA	Paper Towel	PTINV9870	12	26
067	135160	135160	expenseCategory	C	food	PT_Group9759	PT_Sup9759	PT_Add9759	PT_ContactName9759	PT_EMAIL01@test.com	PT_Phone9759	PT_SampleNotes9759	NSPT9759	PT10958	PT_Prod9759	18	5	CS	Paper Towel	PTINV9871	6	35
067	135178	135178	expenseCategory	D	food	PT_Group9760	PT_Sup9760	PT_Add9760	PT_ContactName9760	PT_EMAIL02@test.com	PT_Phone9760	PT_SampleNotes9760	NSPT9760	PT10959	PT_Prod9760	30	5	EA	Paper Towel	PTINV9872	6	52
067	135186	135186	expenseCategory	F	food	PT_Group9761	PT_Sup9761	PT_Add9761	PT_ContactName9761	PT_EMAIL01@test.com	PT_Phone9761	PT_SampleNotes9761	NSPT9761	PT10960	PT_Prod9761	15	5	CS	Dairy	PTINV9873	4	53
067	135194	135194	expenseCategory	D	nonFood	PT_Group9762	PT_Sup9762	PT_Add9762	PT_ContactName9762	PT_EMAIL02@test.com	PT_Phone9762	PT_SampleNotes9762	NSPT9762	PT10961	PT_Prod9762	20	5	EA	Paper Towel	PTINV9874	20	35
067	135202	135202	expenseCategory	F	food	PT_Group9763	PT_Sup9763	PT_Add9763	PT_ContactName9763	PT_EMAIL01@test.com	PT_Phone9763	PT_SampleNotes9763	NSPT9763	PT10962	PT_Prod9763	12	5	CS	Meat	PTINV9875	30	54
067	135210	135210	location	C	food	PT_Group9764	PT_Sup9764	PT_Add9764	PT_ContactName9764	PT_EMAIL02@test.com	PT_Phone9764	PT_SampleNotes9764	NSPT9764	PT10963	PT_Prod9764	15	5	EA	Meat	PTINV9876	8	27
067	135228	135228	expenseCategory	D	food	PT_Group9765	PT_Sup9765	PT_Add9765	PT_ContactName9765	PT_EMAIL01@test.com	PT_Phone9765	PT_SampleNotes9765	NSPT9765	PT10964	PT_Prod9765	16	5	CS	Meat	PTINV9877	10	45
067	135236	135236	expenseCategory	F	food	PT_Group9766	PT_Sup9766	PT_Add9766	PT_ContactName9766	PT_EMAIL02@test.com	PT_Phone9766	PT_SampleNotes9766	NSPT9766	PT10965	PT_Prod9766	20	5	EA	Dairy	PTINV9878	12	36
067	135244	135244	expenseCategory	D	nonFood	PT_Group9767	PT_Sup9767	PT_Add9767	PT_ContactName9767	PT_EMAIL01@test.com	PT_Phone9767	PT_SampleNotes9767	NSPT9767	PT10966	PT_Prod9767	25	5	CS	Dairy	PTINV9879	15	28
067	135251	135251	expenseCategory	F	food	PT_Group9768	PT_Sup9768	PT_Add9768	PT_ContactName9768	PT_EMAIL02@test.com	PT_Phone9768	PT_SampleNotes9768	NSPT9768	PT10967	PT_Prod9768	10	5	EA	Dairy	PTINV9880	20	55
067	135269	135269	expenseCategory	C	food	PT_Group9769	PT_Sup9769	PT_Add9769	PT_ContactName9769	PT_EMAIL01@test.com	PT_Phone9769	PT_SampleNotes9769	NSPT9769	PT10968	PT_Prod9769	12	5	CS	Paper Towel	PTINV9881	50	46
067	135277	135277	expenseCategory	D	food	PT_Group9770	PT_Sup9770	PT_Add9770	PT_ContactName9770	PT_EMAIL02@test.com	PT_Phone9770	PT_SampleNotes9770	NSPT9770	PT10969	PT_Prod9770	15	5	EA	Paper Towel	PTINV9882	20	7
067	135285	135285	expenseCategory	F	food	PT_Group9771	PT_Sup9771	PT_Add9771	PT_ContactName9771	PT_EMAIL01@test.com	PT_Phone9771	PT_SampleNotes9771	NSPT9771	PT10970	PT_Prod9771	18	5	CS	Paper Towel	PTINV9883	75	29
067	135293	135293	location	D	nonFood	PT_Group9772	PT_Sup9772	PT_Add9772	PT_ContactName9772	PT_EMAIL02@test.com	PT_Phone9772	PT_SampleNotes9772	NSPT9772	PT10971	PT_Prod9772	30	5	EA	Paper Towel	PTINV9884	60	56
067	135301	135301	expenseCategory	F	food	PT_Group9773	PT_Sup9773	PT_Add9773	PT_ContactName9773	PT_EMAIL01@test.com	PT_Phone9773	PT_SampleNotes9773	NSPT9773	PT10972	PT_Prod9773	15	5	CS	Meat	PTINV9885	5	37
067	135319	135319	expenseCategory	C	food	PT_Group9774	PT_Sup9774	PT_Add9774	PT_ContactName9774	PT_EMAIL02@test.com	PT_Phone9774	PT_SampleNotes9774	NSPT9774	PT10973	PT_Prod9774	20	5	EA	Meat	PTINV9886	3	57
067	135327	135327	expenseCategory	D	food	PT_Group9775	PT_Sup9775	PT_Add9775	PT_ContactName9775	PT_EMAIL01@test.com	PT_Phone9775	PT_SampleNotes9775	NSPT9775	PT10974	PT_Prod9775	12	5	CS	Meat	PTINV9887	45	47
067	135335	135335	expenseCategory	F	food	PT_Group9776	PT_Sup9776	PT_Add9776	PT_ContactName9776	PT_EMAIL02@test.com	PT_Phone9776	PT_SampleNotes9776	NSPT9776	PT10975	PT_Prod9776	15	5	EA	Dairy	PTINV9888	45	38
067	135343	135343	expenseCategory	D	nonFood	PT_Group9777	PT_Sup9777	PT_Add9777	PT_ContactName9777	PT_EMAIL01@test.com	PT_Phone9777	PT_SampleNotes9777	NSPT9777	PT10976	PT_Prod9777	16	5	CS	Dairy	PTINV9889	23	60
067	135350	135350	expenseCategory	F	food	PT_Group9778	PT_Sup9778	PT_Add9778	PT_ContactName9778	PT_EMAIL02@test.com	PT_Phone9778	PT_SampleNotes9778	NSPT9778	PT10977	PT_Prod9778	20	5	EA	Dairy	PTINV9890	14	58
067	135368	135368	expenseCategory	C	food	PT_Group9779	PT_Sup9779	PT_Add9779	PT_ContactName9779	PT_EMAIL01@test.com	PT_Phone9779	PT_SampleNotes9779	NSPT9779	PT10978	PT_Prod9779	25	5	CS	Paper Towel	PTINV9891	12	61
067	135376	135376	expenseCategory	D	food	PT_Group9780	PT_Sup9780	PT_Add9780	PT_ContactName9780	PT_EMAIL02@test.com	PT_Phone9780	PT_SampleNotes9780	NSPT9780	PT10979	PT_Prod9780	10	5	EA	Paper Towel	PTINV9892	6	70
067	135384	135384	location	F	food	PT_Group9781	PT_Sup9781	PT_Add9781	PT_ContactName9781	PT_EMAIL01@test.com	PT_Phone9781	PT_SampleNotes9781	NSPT9781	PT10980	PT_Prod9781	12	5	CS	Paper Towel	PTINV9893	6	48
067	135392	135392	expenseCategory	D	nonFood	PT_Group9782	PT_Sup9782	PT_Add9782	PT_ContactName9782	PT_EMAIL02@test.com	PT_Phone9782	PT_SampleNotes9782	NSPT9782	PT10981	PT_Prod9782	15	5	EA	Paper Towel	PTINV9894	4	62
067	135400	135400	expenseCategory	F	food	PT_Group9783	PT_Sup9783	PT_Add9783	PT_ContactName9783	PT_EMAIL01@test.com	PT_Phone9783	PT_SampleNotes9783	NSPT9783	PT10982	PT_Prod9783	18	5	CS	Dairy	PTINV9895	20	80
067	135418	135418	expenseCategory	C	food	PT_Group9784	PT_Sup9784	PT_Add9784	PT_ContactName9784	PT_EMAIL02@test.com	PT_Phone9784	PT_SampleNotes9784	NSPT9784	PT10983	PT_Prod9784	30	5	EA	Paper Towel	PTINV9896	30	71
067	135426	135426	expenseCategory	D	food	PT_Group9785	PT_Sup9785	PT_Add9785	PT_ContactName9785	PT_EMAIL01@test.com	PT_Phone9785	PT_SampleNotes9785	NSPT9785	PT10984	PT_Prod9785	15	5	CS	Paper Towel	PTINV9897	8	6
067	135434	135434	expenseCategory	F	food	PT_Group9786	PT_Sup9786	PT_Add9786	PT_ContactName9786	PT_EMAIL02@test.com	PT_Phone9786	PT_SampleNotes9786	NSPT9786	PT10985	PT_Prod9786	20	5	EA	Meat	PTINV9898	10	39
067	135442	135442	expenseCategory	D	nonFood	PT_Group9787	PT_Sup9787	PT_Add9787	PT_ContactName9787	PT_EMAIL01@test.com	PT_Phone9787	PT_SampleNotes9787	NSPT9787	PT10986	PT_Prod9787	12	5	CS	Meat	PTINV9899	12	59
067	135459	135459	location	F	food	PT_Group9788	PT_Sup9788	PT_Add9788	PT_ContactName9788	PT_EMAIL02@test.com	PT_Phone9788	PT_SampleNotes9788	NSPT9788	PT10987	PT_Prod9788	15	5	EA	Meat	PTINV9900	15	63
067	135467	135467	expenseCategory	C	food	PT_Group9789	PT_Sup9789	PT_Add9789	PT_ContactName9789	PT_EMAIL01@test.com	PT_Phone9789	PT_SampleNotes9789	NSPT9789	PT10988	PT_Prod9789	16	5	CS	Dairy	PTINV9901	20	72
067	135475	135475	expenseCategory	D	food	PT_Group9790	PT_Sup9790	PT_Add9790	PT_ContactName9790	PT_EMAIL02@test.com	PT_Phone9790	PT_SampleNotes9790	NSPT9790	PT10989	PT_Prod9790	20	5	EA	Dairy	PTINV9902	50	49
067	135483	135483	expenseCategory	F	food	PT_Group9791	PT_Sup9791	PT_Add9791	PT_ContactName9791	PT_EMAIL01@test.com	PT_Phone9791	PT_SampleNotes9791	NSPT9791	PT10990	PT_Prod9791	25	5	CS	Dairy	PTINV9903	20	5
067	135491	135491	expenseCategory	D	nonFood	PT_Group9792	PT_Sup9792	PT_Add9792	PT_ContactName9792	PT_EMAIL02@test.com	PT_Phone9792	PT_SampleNotes9792	NSPT9792	PT10991	PT_Prod9792	10	5	EA	Paper Towel	PTINV9904	75	73
067	135509	135509	expenseCategory	F	food	PT_Group9793	PT_Sup9793	PT_Add9793	PT_ContactName9793	PT_EMAIL01@test.com	PT_Phone9793	PT_SampleNotes9793	NSPT9793	PT10992	PT_Prod9793	12	5	CS	Paper Towel	PTINV9905	60	64
067	135517	135517	expenseCategory	C	food	PT_Group9794	PT_Sup9794	PT_Add9794	PT_ContactName9794	PT_EMAIL02@test.com	PT_Phone9794	PT_SampleNotes9794	NSPT9794	PT10993	PT_Prod9794	15	5	EA	Paper Towel	PTINV9906	5	12
067	135525	135525	expenseCategory	D	food	PT_Group9795	PT_Sup9795	PT_Add9795	PT_ContactName9795	PT_EMAIL01@test.com	PT_Phone9795	PT_SampleNotes9795	NSPT9795	PT10994	PT_Prod9795	18	5	CS	Dairy	PTINV9907	3	15
067	135533	135533	location	F	food	PT_Group9796	PT_Sup9796	PT_Add9796	PT_ContactName9796	PT_EMAIL02@test.com	PT_Phone9796	PT_SampleNotes9796	NSPT9796	PT10995	PT_Prod9796	30	5	EA	Paper Towel	PTINV9908	45	20
067	135541	135541	expenseCategory	D	nonFood	PT_Group9797	PT_Sup9797	PT_Add9797	PT_ContactName9797	PT_EMAIL01@test.com	PT_Phone9797	PT_SampleNotes9797	NSPT9797	PT10996	PT_Prod9797	15	5	CS	Paper Towel	PTINV9909	45	55
067	135558	135558	expenseCategory	F	food	PT_Group9798	PT_Sup9798	PT_Add9798	PT_ContactName9798	PT_EMAIL02@test.com	PT_Phone9798	PT_SampleNotes9798	NSPT9798	PT10997	PT_Prod9798	20	5	EA	Meat	PTINV9910	23	74
067	135566	135566	expenseCategory	C	food	PT_Group9799	PT_Sup9799	PT_Add9799	PT_ContactName9799	PT_EMAIL01@test.com	PT_Phone9799	PT_SampleNotes9799	NSPT9799	PT10998	PT_Prod9799	12	5	CS	Meat	PTINV9911	14	34
067	135574	135574	expenseCategory	D	food	PT_Group9800	PT_Sup9800	PT_Add9800	PT_ContactName9800	PT_EMAIL02@test.com	PT_Phone9800	PT_SampleNotes9800	NSPT9800	PT10999	PT_Prod9800	15	5	EA	Meat	PTINV9912	12	21
067	135582	135582	expenseCategory	F	food	PT_Group9801	PT_Sup9801	PT_Add9801	PT_ContactName9801	PT_EMAIL01@test.com	PT_Phone9801	PT_SampleNotes9801	NSPT9801	PT11000	PT_Prod9801	12	5	CS	Meat	PTINV9913	6	65
067	135590	135590	expenseCategory	D	nonFood	PT_Group9802	PT_Sup9802	PT_Add9802	PT_ContactName9802	PT_EMAIL02@test.com	PT_Phone9802	PT_SampleNotes9802	NSPT9802	PT11001	PT_Prod9802	15	5	EA	Meat	PTINV9914	6	42
