P_OpCo	P_CustomerID	P_UserID	P_Location	P_StorageName	P_FoodType	P_GroupName	P_SupplierName	P_Address	P_ContactName	P_Email	P_PhoneNumber	P_Notes	P_ProductName	P_MaterialID	P_Brand	P_AvgWtPerCase	P_PackPerSize	P_UOM	P_CategoryName	P_InvoiceNumber	P_Price	P_Quantity
067	00349	00349	expenseCategory	D	food	PT_Group1311	PT_Sup1311	PT_Add1311	PT_ContactName1311	PT_EMAIL01@test.com	PT_Phone1311	PT_SampleNotes1311	NSPT1311	0113209	PT_Prod1311	15	5	CS	Dairy	PTINV1423	3	76
067	00349	00349	expenseCategory	F	food	PT_Group1312	PT_Sup1312	PT_Add1312	PT_ContactName1312	PT_EMAIL02@test.com	PT_Phone1312	PT_SampleNotes1312	NSPT1312	0113704	PT_Prod1312	20	5	EA	Paper Towel	PTINV1424	45	30
067	00349	00349	location	D	nonFood	PT_Group1313	PT_Sup1313	PT_Add1313	PT_ContactName1313	PT_EMAIL01@test.com	PT_Phone1313	PT_SampleNotes1313	NSPT1313	0113977	PT_Prod1313	12	5	CS	Meat	PTINV1425	45	35
067	00349	00349	expenseCategory	F	food	PT_Group1314	PT_Sup1314	PT_Add1314	PT_ContactName1314	PT_EMAIL02@test.com	PT_Phone1314	PT_SampleNotes1314	NSPT1314	0114025	PT_Prod1314	15	5	EA	Meat	PTINV1426	23	42
067	00349	00349	expenseCategory	C	food	PT_Group1315	PT_Sup1315	PT_Add1315	PT_ContactName1315	PT_EMAIL01@test.com	PT_Phone1315	PT_SampleNotes1315	NSPT1315	0114074	PT_Prod1315	16	5	CS	Meat	PTINV1427	14	90
067	00349	00349	expenseCategory	D	food	PT_Group1316	PT_Sup1316	PT_Add1316	PT_ContactName1316	PT_EMAIL02@test.com	PT_Phone1316	PT_SampleNotes1316	NSPT1316	0114421	PT_Prod1316	20	5	EA	Dairy	PTINV1428	12	85
067	00349	00349	expenseCategory	F	food	PT_Group1317	PT_Sup1317	PT_Add1317	PT_ContactName1317	PT_EMAIL01@test.com	PT_Phone1317	PT_SampleNotes1317	NSPT1317	0114595	PT_Prod1317	25	5	CS	Dairy	PTINV1429	6	95
067	00349	00349	expenseCategory	D	nonFood	PT_Group1318	PT_Sup1318	PT_Add1318	PT_ContactName1318	PT_EMAIL02@test.com	PT_Phone1318	PT_SampleNotes1318	NSPT1318	0114777	PT_Prod1318	10	5	EA	Dairy	PTINV1430	6	45
067	00349	00349	expenseCategory	F	food	PT_Group1319	PT_Sup1319	PT_Add1319	PT_ContactName1319	PT_EMAIL01@test.com	PT_Phone1319	PT_SampleNotes1319	NSPT1319	0114868	PT_Prod1319	12	5	CS	Paper Towel	PTINV1431	4	51
067	00349	00349	location	C	food	PT_Group1320	PT_Sup1320	PT_Add1320	PT_ContactName1320	PT_EMAIL02@test.com	PT_Phone1320	PT_SampleNotes1320	NSPT1320	0114959	PT_Prod1320	15	5	EA	Paper Towel	PTINV1432	20	10
067	00349	00349	expenseCategory	D	food	PT_Group1321	PT_Sup1321	PT_Add1321	PT_ContactName1321	PT_EMAIL01@test.com	PT_Phone1321	PT_SampleNotes1321	NSPT1321	0115428	PT_Prod1321	18	5	CS	Paper Towel	PTINV1433	30	11
067	00349	00349	expenseCategory	F	food	PT_Group1322	PT_Sup1322	PT_Add1322	PT_ContactName1322	PT_EMAIL02@test.com	PT_Phone1322	PT_SampleNotes1322	NSPT1322	0115592	PT_Prod1322	30	5	EA	Paper Towel	PTINV1434	8	12
067	00349	00349	expenseCategory	D	nonFood	PT_Group1323	PT_Sup1323	PT_Add1323	PT_ContactName1323	PT_EMAIL01@test.com	PT_Phone1323	PT_SampleNotes1323	NSPT1323	0117234	PT_Prod1323	15	5	CS	Meat	PTINV1435	10	13
067	00349	00349	expenseCategory	F	food	PT_Group1324	PT_Sup1324	PT_Add1324	PT_ContactName1324	PT_EMAIL02@test.com	PT_Phone1324	PT_SampleNotes1324	NSPT1324	0117309	PT_Prod1324	20	5	EA	Meat	PTINV1436	12	14
067	00349	00349	expenseCategory	C	food	PT_Group1325	PT_Sup1325	PT_Add1325	PT_ContactName1325	PT_EMAIL01@test.com	PT_Phone1325	PT_SampleNotes1325	NSPT1325	0117333	PT_Prod1325	12	5	CS	Meat	PTINV1437	15	15
067	00349	00349	expenseCategory	D	food	PT_Group1326	PT_Sup1326	PT_Add1326	PT_ContactName1326	PT_EMAIL02@test.com	PT_Phone1326	PT_SampleNotes1326	NSPT1326	0118018	PT_Prod1326	15	5	EA	Dairy	PTINV1438	20	16
067	00349	00349	expenseCategory	F	food	PT_Group1327	PT_Sup1327	PT_Add1327	PT_ContactName1327	PT_EMAIL01@test.com	PT_Phone1327	PT_SampleNotes1327	NSPT1327	0119578	PT_Prod1327	16	5	CS	Dairy	PTINV1439	50	17
067	00349	00349	location	D	nonFood	PT_Group1328	PT_Sup1328	PT_Add1328	PT_ContactName1328	PT_EMAIL02@test.com	PT_Phone1328	PT_SampleNotes1328	NSPT1328	0119685	PT_Prod1328	20	5	EA	Dairy	PTINV1440	20	18
067	00349	00349	expenseCategory	F	food	PT_Group1329	PT_Sup1329	PT_Add1329	PT_ContactName1329	PT_EMAIL01@test.com	PT_Phone1329	PT_SampleNotes1329	NSPT1329	0119719	PT_Prod1329	25	5	CS	Paper Towel	PTINV1441	75	19
067	00349	00349	expenseCategory	C	food	PT_Group1330	PT_Sup1330	PT_Add1330	PT_ContactName1330	PT_EMAIL02@test.com	PT_Phone1330	PT_SampleNotes1330	NSPT1330	0119727	PT_Prod1330	10	5	EA	Paper Towel	PTINV1442	60	20
067	00349	00349	expenseCategory	D	food	PT_Group1331	PT_Sup1331	PT_Add1331	PT_ContactName1331	PT_EMAIL01@test.com	PT_Phone1331	PT_SampleNotes1331	NSPT1331	0120030	PT_Prod1331	12	5	CS	Paper Towel	PTINV1443	5	30
067	00349	00349	expenseCategory	F	food	PT_Group1332	PT_Sup1332	PT_Add1332	PT_ContactName1332	PT_EMAIL02@test.com	PT_Phone1332	PT_SampleNotes1332	NSPT1332	0120071	PT_Prod1332	15	5	EA	Paper Towel	PTINV1444	3	40
067	00349	00349	expenseCategory	D	nonFood	PT_Group1333	PT_Sup1333	PT_Add1333	PT_ContactName1333	PT_EMAIL01@test.com	PT_Phone1333	PT_SampleNotes1333	NSPT1333	0120212	PT_Prod1333	18	5	CS	Dairy	PTINV1445	45	41
067	00349	00349	expenseCategory	F	food	PT_Group1334	PT_Sup1334	PT_Add1334	PT_ContactName1334	PT_EMAIL02@test.com	PT_Phone1334	PT_SampleNotes1334	NSPT1334	0122945	PT_Prod1334	30	5	EA	Paper Towel	PTINV1446	45	42
067	00349	00349	expenseCategory	C	food	PT_Group1335	PT_Sup1335	PT_Add1335	PT_ContactName1335	PT_EMAIL01@test.com	PT_Phone1335	PT_SampleNotes1335	NSPT1335	0123034	PT_Prod1335	15	5	CS	Paper Towel	PTINV1447	23	22
067	00349	00349	expenseCategory	D	food	PT_Group1336	PT_Sup1336	PT_Add1336	PT_ContactName1336	PT_EMAIL02@test.com	PT_Phone1336	PT_SampleNotes1336	NSPT1336	0123109	PT_Prod1336	20	5	EA	Meat	PTINV1448	14	23
067	00349	00349	location	F	food	PT_Group1337	PT_Sup1337	PT_Add1337	PT_ContactName1337	PT_EMAIL01@test.com	PT_Phone1337	PT_SampleNotes1337	NSPT1337	0124040	PT_Prod1337	12	5	CS	Meat	PTINV1449	12	31
067	00349	00349	expenseCategory	D	nonFood	PT_Group1338	PT_Sup1338	PT_Add1338	PT_ContactName1338	PT_EMAIL02@test.com	PT_Phone1338	PT_SampleNotes1338	NSPT1338	0124529	PT_Prod1338	15	5	EA	Meat	PTINV1450	6	32
067	00349	00349	expenseCategory	F	food	PT_Group1339	PT_Sup1339	PT_Add1339	PT_ContactName1339	PT_EMAIL01@test.com	PT_Phone1339	PT_SampleNotes1339	NSPT1339	0124636	PT_Prod1339	16	5	CS	Dairy	PTINV1451	6	43
067	00349	00349	expenseCategory	C	food	PT_Group1340	PT_Sup1340	PT_Add1340	PT_ContactName1340	PT_EMAIL02@test.com	PT_Phone1340	PT_SampleNotes1340	NSPT1340	0124677	PT_Prod1340	20	5	EA	Dairy	PTINV1452	4	33
067	00349	00349	expenseCategory	D	food	PT_Group1341	PT_Sup1341	PT_Add1341	PT_ContactName1341	PT_EMAIL01@test.com	PT_Phone1341	PT_SampleNotes1341	NSPT1341	0125211	PT_Prod1341	25	5	CS	Dairy	PTINV1453	20	24
067	00349	00349	expenseCategory	F	food	PT_Group1342	PT_Sup1342	PT_Add1342	PT_ContactName1342	PT_EMAIL02@test.com	PT_Phone1342	PT_SampleNotes1342	NSPT1342	0125377	PT_Prod1342	10	5	EA	Paper Towel	PTINV1454	30	50
067	00349	00349	expenseCategory	D	nonFood	PT_Group1343	PT_Sup1343	PT_Add1343	PT_ContactName1343	PT_EMAIL01@test.com	PT_Phone1343	PT_SampleNotes1343	NSPT1343	0125492	PT_Prod1343	12	5	CS	Paper Towel	PTINV1455	8	9
067	00349	00349	location	F	food	PT_Group1344	PT_Sup1344	PT_Add1344	PT_ContactName1344	PT_EMAIL02@test.com	PT_Phone1344	PT_SampleNotes1344	NSPT1344	0126615	PT_Prod1344	15	5	EA	Paper Towel	PTINV1456	10	8
067	00349	00349	expenseCategory	C	food	PT_Group1345	PT_Sup1345	PT_Add1345	PT_ContactName1345	PT_EMAIL01@test.com	PT_Phone1345	PT_SampleNotes1345	NSPT1345	0128280	PT_Prod1345	18	5	CS	Dairy	PTINV1457	12	51
067	00349	00349	expenseCategory	D	food	PT_Group1346	PT_Sup1346	PT_Add1346	PT_ContactName1346	PT_EMAIL02@test.com	PT_Phone1346	PT_SampleNotes1346	NSPT1346	0130955	PT_Prod1346	30	5	EA	Paper Towel	PTINV1458	15	25
067	00349	00349	expenseCategory	F	food	PT_Group1347	PT_Sup1347	PT_Add1347	PT_ContactName1347	PT_EMAIL01@test.com	PT_Phone1347	PT_SampleNotes1347	NSPT1347	0132639	PT_Prod1347	15	5	CS	Paper Towel	PTINV1459	20	10
067	00349	00349	expenseCategory	D	nonFood	PT_Group1348	PT_Sup1348	PT_Add1348	PT_ContactName1348	PT_EMAIL02@test.com	PT_Phone1348	PT_SampleNotes1348	NSPT1348	0133033	PT_Prod1348	20	5	EA	Meat	PTINV1460	50	34
067	00349	00349	expenseCategory	F	food	PT_Group1349	PT_Sup1349	PT_Add1349	PT_ContactName1349	PT_EMAIL01@test.com	PT_Phone1349	PT_SampleNotes1349	NSPT1349	0133116	PT_Prod1349	12	5	CS	Meat	PTINV1461	20	44
067	00349	00349	expenseCategory	C	food	PT_Group1350	PT_Sup1350	PT_Add1350	PT_ContactName1350	PT_EMAIL02@test.com	PT_Phone1350	PT_SampleNotes1350	NSPT1350	0133421	PT_Prod1350	15	5	EA	Meat	PTINV1462	75	26
067	00349	00349	location	D	food	PT_Group1351	PT_Sup1351	PT_Add1351	PT_ContactName1351	PT_EMAIL01@test.com	PT_Phone1351	PT_SampleNotes1351	NSPT1351	0134122	PT_Prod1351	12	5	CS	Meat	PTINV1463	60	35
067	00349	00349	expenseCategory	F	food	PT_Group1352	PT_Sup1352	PT_Add1352	PT_ContactName1352	PT_EMAIL02@test.com	PT_Phone1352	PT_SampleNotes1352	NSPT1352	0134213	PT_Prod1352	15	5	EA	Meat	PTINV1464	5	52
067	00349	00349	expenseCategory	D	nonFood	PT_Group1353	PT_Sup1353	PT_Add1353	PT_ContactName1353	PT_EMAIL01@test.com	PT_Phone1353	PT_SampleNotes1353	NSPT1353	0134304	PT_Prod1353	16	5	CS	Meat	PTINV1465	3	53
067	00349	00349	expenseCategory	F	food	PT_Group1354	PT_Sup1354	PT_Add1354	PT_ContactName1354	PT_EMAIL02@test.com	PT_Phone1354	PT_SampleNotes1354	NSPT1354	0135079	PT_Prod1354	20	5	EA	Dairy	PTINV1466	45	35
067	00349	00349	expenseCategory	C	food	PT_Group1355	PT_Sup1355	PT_Add1355	PT_ContactName1355	PT_EMAIL01@test.com	PT_Phone1355	PT_SampleNotes1355	NSPT1355	0136465	PT_Prod1355	25	5	CS	Dairy	PTINV1467	45	54
067	00349	00349	expenseCategory	D	food	PT_Group1356	PT_Sup1356	PT_Add1356	PT_ContactName1356	PT_EMAIL02@test.com	PT_Phone1356	PT_SampleNotes1356	NSPT1356	0136473	PT_Prod1356	10	5	EA	Dairy	PTINV1468	23	27
067	00349	00349	expenseCategory	F	food	PT_Group1357	PT_Sup1357	PT_Add1357	PT_ContactName1357	PT_EMAIL01@test.com	PT_Phone1357	PT_SampleNotes1357	NSPT1357	0136499	PT_Prod1357	12	5	CS	Paper Towel	PTINV1469	14	45
067	00349	00349	expenseCategory	D	nonFood	PT_Group1358	PT_Sup1358	PT_Add1358	PT_ContactName1358	PT_EMAIL02@test.com	PT_Phone1358	PT_SampleNotes1358	NSPT1358	0136531	PT_Prod1358	15	5	EA	Paper Towel	PTINV1470	12	36
067	00349	00349	expenseCategory	F	food	PT_Group1359	PT_Sup1359	PT_Add1359	PT_ContactName1359	PT_EMAIL01@test.com	PT_Phone1359	PT_SampleNotes1359	NSPT1359	0136572	PT_Prod1359	18	5	CS	Paper Towel	PTINV1471	6	28
067	00349	00349	location	C	food	PT_Group1360	PT_Sup1360	PT_Add1360	PT_ContactName1360	PT_EMAIL02@test.com	PT_Phone1360	PT_SampleNotes1360	NSPT1360	0136580	PT_Prod1360	30	5	EA	Paper Towel	PTINV1472	6	55
067	00349	00349	expenseCategory	D	food	PT_Group1361	PT_Sup1361	PT_Add1361	PT_ContactName1361	PT_EMAIL01@test.com	PT_Phone1361	PT_SampleNotes1361	NSPT1361	0136911	PT_Prod1361	15	5	CS	Dairy	PTINV1473	4	46
067	00349	00349	expenseCategory	F	food	PT_Group1362	PT_Sup1362	PT_Add1362	PT_ContactName1362	PT_EMAIL02@test.com	PT_Phone1362	PT_SampleNotes1362	NSPT1362	0137026	PT_Prod1362	20	5	EA	Paper Towel	PTINV1474	20	7
067	00349	00349	expenseCategory	D	nonFood	PT_Group1363	PT_Sup1363	PT_Add1363	PT_ContactName1363	PT_EMAIL01@test.com	PT_Phone1363	PT_SampleNotes1363	NSPT1363	0137083	PT_Prod1363	12	5	CS	Meat	PTINV1475	30	29
067	00349	00349	expenseCategory	F	food	PT_Group1364	PT_Sup1364	PT_Add1364	PT_ContactName1364	PT_EMAIL02@test.com	PT_Phone1364	PT_SampleNotes1364	NSPT1364	0137497	PT_Prod1364	15	5	EA	Meat	PTINV1476	8	56
067	00349	00349	expenseCategory	C	food	PT_Group1365	PT_Sup1365	PT_Add1365	PT_ContactName1365	PT_EMAIL01@test.com	PT_Phone1365	PT_SampleNotes1365	NSPT1365	0138651	PT_Prod1365	16	5	CS	Meat	PTINV1477	10	37
067	00349	00349	expenseCategory	D	food	PT_Group1366	PT_Sup1366	PT_Add1366	PT_ContactName1366	PT_EMAIL02@test.com	PT_Phone1366	PT_SampleNotes1366	NSPT1366	0138768	PT_Prod1366	20	5	EA	Dairy	PTINV1478	12	57
067	00349	00349	location	F	food	PT_Group1367	PT_Sup1367	PT_Add1367	PT_ContactName1367	PT_EMAIL01@test.com	PT_Phone1367	PT_SampleNotes1367	NSPT1367	0138818	PT_Prod1367	25	5	CS	Dairy	PTINV1479	15	47
067	00349	00349	expenseCategory	D	nonFood	PT_Group1368	PT_Sup1368	PT_Add1368	PT_ContactName1368	PT_EMAIL02@test.com	PT_Phone1368	PT_SampleNotes1368	NSPT1368	0138834	PT_Prod1368	10	5	EA	Dairy	PTINV1480	20	38
067	00349	00349	expenseCategory	F	food	PT_Group1369	PT_Sup1369	PT_Add1369	PT_ContactName1369	PT_EMAIL01@test.com	PT_Phone1369	PT_SampleNotes1369	NSPT1369	0138909	PT_Prod1369	12	5	CS	Paper Towel	PTINV1481	50	60
067	00349	00349	expenseCategory	C	food	PT_Group1370	PT_Sup1370	PT_Add1370	PT_ContactName1370	PT_EMAIL02@test.com	PT_Phone1370	PT_SampleNotes1370	NSPT1370	0138917	PT_Prod1370	15	5	EA	Paper Towel	PTINV1482	20	58
067	00349	00349	expenseCategory	D	food	PT_Group1371	PT_Sup1371	PT_Add1371	PT_ContactName1371	PT_EMAIL01@test.com	PT_Phone1371	PT_SampleNotes1371	NSPT1371	0141044	PT_Prod1371	18	5	CS	Paper Towel	PTINV1483	75	61
067	00349	00349	expenseCategory	F	food	PT_Group1372	PT_Sup1372	PT_Add1372	PT_ContactName1372	PT_EMAIL02@test.com	PT_Phone1372	PT_SampleNotes1372	NSPT1372	0141168	PT_Prod1372	30	5	EA	Paper Towel	PTINV1484	60	70
067	00349	00349	expenseCategory	D	nonFood	PT_Group1373	PT_Sup1373	PT_Add1373	PT_ContactName1373	PT_EMAIL01@test.com	PT_Phone1373	PT_SampleNotes1373	NSPT1373	0141184	PT_Prod1373	15	5	CS	Meat	PTINV1485	5	48
067	00349	00349	expenseCategory	F	food	PT_Group1374	PT_Sup1374	PT_Add1374	PT_ContactName1374	PT_EMAIL02@test.com	PT_Phone1374	PT_SampleNotes1374	NSPT1374	0143131	PT_Prod1374	20	5	EA	Meat	PTINV1486	3	62
067	00349	00349	location	C	food	PT_Group1375	PT_Sup1375	PT_Add1375	PT_ContactName1375	PT_EMAIL01@test.com	PT_Phone1375	PT_SampleNotes1375	NSPT1375	0143586	PT_Prod1375	12	5	CS	Meat	PTINV1487	45	80
067	00349	00349	expenseCategory	D	food	PT_Group1376	PT_Sup1376	PT_Add1376	PT_ContactName1376	PT_EMAIL02@test.com	PT_Phone1376	PT_SampleNotes1376	NSPT1376	0146993	PT_Prod1376	15	5	EA	Dairy	PTINV1488	45	71
067	00349	00349	expenseCategory	F	food	PT_Group1377	PT_Sup1377	PT_Add1377	PT_ContactName1377	PT_EMAIL01@test.com	PT_Phone1377	PT_SampleNotes1377	NSPT1377	0147009	PT_Prod1377	16	5	CS	Dairy	PTINV1489	23	6
067	00349	00349	expenseCategory	D	nonFood	PT_Group1378	PT_Sup1378	PT_Add1378	PT_ContactName1378	PT_EMAIL02@test.com	PT_Phone1378	PT_SampleNotes1378	NSPT1378	0147934	PT_Prod1378	20	5	EA	Dairy	PTINV1490	14	39
067	00349	00349	expenseCategory	F	food	PT_Group1379	PT_Sup1379	PT_Add1379	PT_ContactName1379	PT_EMAIL01@test.com	PT_Phone1379	PT_SampleNotes1379	NSPT1379	0148197	PT_Prod1379	25	5	CS	Paper Towel	PTINV1491	12	59
067	00349	00349	expenseCategory	C	food	PT_Group1380	PT_Sup1380	PT_Add1380	PT_ContactName1380	PT_EMAIL02@test.com	PT_Phone1380	PT_SampleNotes1380	NSPT1380	0152199	PT_Prod1380	10	5	EA	Paper Towel	PTINV1492	6	63
067	00349	00349	expenseCategory	D	food	PT_Group1381	PT_Sup1381	PT_Add1381	PT_ContactName1381	PT_EMAIL01@test.com	PT_Phone1381	PT_SampleNotes1381	NSPT1381	0152710	PT_Prod1381	12	5	CS	Paper Towel	PTINV1493	6	72
067	00349	00349	expenseCategory	F	food	PT_Group1382	PT_Sup1382	PT_Add1382	PT_ContactName1382	PT_EMAIL02@test.com	PT_Phone1382	PT_SampleNotes1382	NSPT1382	0152884	PT_Prod1382	15	5	EA	Paper Towel	PTINV1494	4	49
067	00349	00349	expenseCategory	D	nonFood	PT_Group1383	PT_Sup1383	PT_Add1383	PT_ContactName1383	PT_EMAIL01@test.com	PT_Phone1383	PT_SampleNotes1383	NSPT1383	0153130	PT_Prod1383	18	5	CS	Dairy	PTINV1495	20	5
067	00349	00349	location	F	food	PT_Group1384	PT_Sup1384	PT_Add1384	PT_ContactName1384	PT_EMAIL02@test.com	PT_Phone1384	PT_SampleNotes1384	NSPT1384	0153585	PT_Prod1384	30	5	EA	Paper Towel	PTINV1496	30	73
067	00349	00349	expenseCategory	C	food	PT_Group1385	PT_Sup1385	PT_Add1385	PT_ContactName1385	PT_EMAIL01@test.com	PT_Phone1385	PT_SampleNotes1385	NSPT1385	0154054	PT_Prod1385	15	5	CS	Paper Towel	PTINV1497	8	64
067	00349	00349	expenseCategory	D	food	PT_Group1386	PT_Sup1386	PT_Add1386	PT_ContactName1386	PT_EMAIL02@test.com	PT_Phone1386	PT_SampleNotes1386	NSPT1386	0154138	PT_Prod1386	20	5	EA	Meat	PTINV1498	10	12
067	00349	00349	expenseCategory	F	food	PT_Group1387	PT_Sup1387	PT_Add1387	PT_ContactName1387	PT_EMAIL01@test.com	PT_Phone1387	PT_SampleNotes1387	NSPT1387	0154146	PT_Prod1387	12	5	CS	Meat	PTINV1499	12	15
067	00349	00349	expenseCategory	D	nonFood	PT_Group1388	PT_Sup1388	PT_Add1388	PT_ContactName1388	PT_EMAIL02@test.com	PT_Phone1388	PT_SampleNotes1388	NSPT1388	0155317	PT_Prod1388	15	5	EA	Meat	PTINV1500	15	20
067	00349	00349	expenseCategory	F	food	PT_Group1389	PT_Sup1389	PT_Add1389	PT_ContactName1389	PT_EMAIL01@test.com	PT_Phone1389	PT_SampleNotes1389	NSPT1389	0155531	PT_Prod1389	16	5	CS	Dairy	PTINV1501	20	55
067	00349	00349	expenseCategory	C	food	PT_Group1390	PT_Sup1390	PT_Add1390	PT_ContactName1390	PT_EMAIL02@test.com	PT_Phone1390	PT_SampleNotes1390	NSPT1390	0156828	PT_Prod1390	20	5	EA	Dairy	PTINV1502	50	74
067	00349	00349	location	D	food	PT_Group1391	PT_Sup1391	PT_Add1391	PT_ContactName1391	PT_EMAIL01@test.com	PT_Phone1391	PT_SampleNotes1391	NSPT1391	0157255	PT_Prod1391	25	5	CS	Dairy	PTINV1503	20	34
067	00349	00349	expenseCategory	F	food	PT_Group1392	PT_Sup1392	PT_Add1392	PT_ContactName1392	PT_EMAIL02@test.com	PT_Phone1392	PT_SampleNotes1392	NSPT1392	0157867	PT_Prod1392	10	5	EA	Paper Towel	PTINV1504	75	21
067	00349	00349	expenseCategory	D	nonFood	PT_Group1393	PT_Sup1393	PT_Add1393	PT_ContactName1393	PT_EMAIL01@test.com	PT_Phone1393	PT_SampleNotes1393	NSPT1393	0159137	PT_Prod1393	12	5	CS	Paper Towel	PTINV1505	60	65
067	00349	00349	expenseCategory	F	food	PT_Group1394	PT_Sup1394	PT_Add1394	PT_ContactName1394	PT_EMAIL02@test.com	PT_Phone1394	PT_SampleNotes1394	NSPT1394	0159327	PT_Prod1394	15	5	EA	Paper Towel	PTINV1506	5	42
067	00349	00349	expenseCategory	C	food	PT_Group1395	PT_Sup1395	PT_Add1395	PT_ContactName1395	PT_EMAIL01@test.com	PT_Phone1395	PT_SampleNotes1395	NSPT1395	0160689	PT_Prod1395	18	5	CS	Dairy	PTINV1507	3	35
067	00349	00349	expenseCategory	D	food	PT_Group1396	PT_Sup1396	PT_Add1396	PT_ContactName1396	PT_EMAIL02@test.com	PT_Phone1396	PT_SampleNotes1396	NSPT1396	0161216	PT_Prod1396	30	5	EA	Paper Towel	PTINV1508	45	75
067	00349	00349	expenseCategory	F	food	PT_Group1397	PT_Sup1397	PT_Add1397	PT_ContactName1397	PT_EMAIL01@test.com	PT_Phone1397	PT_SampleNotes1397	NSPT1397	0161422	PT_Prod1397	15	5	CS	Paper Towel	PTINV1509	45	10
067	00349	00349	expenseCategory	D	nonFood	PT_Group1398	PT_Sup1398	PT_Add1398	PT_ContactName1398	PT_EMAIL02@test.com	PT_Phone1398	PT_SampleNotes1398	NSPT1398	0162081	PT_Prod1398	20	5	EA	Meat	PTINV1510	23	33
067	00349	00349	location	F	food	PT_Group1399	PT_Sup1399	PT_Add1399	PT_ContactName1399	PT_EMAIL01@test.com	PT_Phone1399	PT_SampleNotes1399	NSPT1399	0164301	PT_Prod1399	12	5	CS	Meat	PTINV1511	14	66
067	00349	00349	expenseCategory	C	food	PT_Group1400	PT_Sup1400	PT_Add1400	PT_ContactName1400	PT_EMAIL02@test.com	PT_Phone1400	PT_SampleNotes1400	NSPT1400	0165100	PT_Prod1400	15	5	EA	Meat	PTINV1512	12	12
067	00349	00349	expenseCategory	D	food	PT_Group1401	PT_Sup1401	PT_Add1401	PT_ContactName1401	PT_EMAIL01@test.com	PT_Phone1401	PT_SampleNotes1401	NSPT1401	0167536	PT_Prod1401	12	5	CS	Meat	PTINV1513	6	49
067	00349	00349	expenseCategory	F	food	PT_Group1402	PT_Sup1402	PT_Add1402	PT_ContactName1402	PT_EMAIL02@test.com	PT_Phone1402	PT_SampleNotes1402	NSPT1402	0167767	PT_Prod1402	15	5	EA	Meat	PTINV1514	6	32
067	00349	00349	expenseCategory	D	nonFood	PT_Group1403	PT_Sup1403	PT_Add1403	PT_ContactName1403	PT_EMAIL01@test.com	PT_Phone1403	PT_SampleNotes1403	NSPT1403	0168492	PT_Prod1403	16	5	CS	Meat	PTINV1515	4	29
067	00349	00349	expenseCategory	F	food	PT_Group1404	PT_Sup1404	PT_Add1404	PT_ContactName1404	PT_EMAIL02@test.com	PT_Phone1404	PT_SampleNotes1404	NSPT1404	0168633	PT_Prod1404	20	5	EA	Dairy	PTINV1516	20	37
067	00349	00349	expenseCategory	C	food	PT_Group1405	PT_Sup1405	PT_Add1405	PT_ContactName1405	PT_EMAIL01@test.com	PT_Phone1405	PT_SampleNotes1405	NSPT1405	0169185	PT_Prod1405	25	5	CS	Dairy	PTINV1517	30	23
067	00349	00349	expenseCategory	D	food	PT_Group1406	PT_Sup1406	PT_Add1406	PT_ContactName1406	PT_EMAIL02@test.com	PT_Phone1406	PT_SampleNotes1406	NSPT1406	0169888	PT_Prod1406	10	5	EA	Dairy	PTINV1518	8	52
067	00349	00349	expenseCategory	F	food	PT_Group1407	PT_Sup1407	PT_Add1407	PT_ContactName1407	PT_EMAIL01@test.com	PT_Phone1407	PT_SampleNotes1407	NSPT1407	0170464	PT_Prod1407	12	5	CS	Paper Towel	PTINV1519	10	68
067	00349	00349	location	D	nonFood	PT_Group1408	PT_Sup1408	PT_Add1408	PT_ContactName1408	PT_EMAIL02@test.com	PT_Phone1408	PT_SampleNotes1408	NSPT1408	0171421	PT_Prod1408	15	5	EA	Paper Towel	PTINV1520	12	22
067	00349	00349	expenseCategory	F	food	PT_Group1409	PT_Sup1409	PT_Add1409	PT_ContactName1409	PT_EMAIL01@test.com	PT_Phone1409	PT_SampleNotes1409	NSPT1409	0172148	PT_Prod1409	18	5	CS	Paper Towel	PTINV1521	15	38
067	00349	00349	expenseCategory	C	food	PT_Group1410	PT_Sup1410	PT_Add1410	PT_ContactName1410	PT_EMAIL02@test.com	PT_Phone1410	PT_SampleNotes1410	NSPT1410	0172163	PT_Prod1410	30	5	EA	Paper Towel	PTINV1522	20	44
067	00349	00349	expenseCategory	D	food	PT_Group1411	PT_Sup1411	PT_Add1411	PT_ContactName1411	PT_EMAIL01@test.com	PT_Phone1411	PT_SampleNotes1411	NSPT1411	0172189	PT_Prod1411	15	5	CS	Dairy	PTINV1523	50	77
067	00349	00349	expenseCategory	F	food	PT_Group1412	PT_Sup1412	PT_Add1412	PT_ContactName1412	PT_EMAIL02@test.com	PT_Phone1412	PT_SampleNotes1412	NSPT1412	0172213	PT_Prod1412	20	5	EA	Paper Towel	PTINV1524	20	76
067	00349	00349	expenseCategory	D	nonFood	PT_Group1413	PT_Sup1413	PT_Add1413	PT_ContactName1413	PT_EMAIL01@test.com	PT_Phone1413	PT_SampleNotes1413	NSPT1413	0172460	PT_Prod1413	12	5	CS	Meat	PTINV1525	75	30
067	00349	00349	expenseCategory	F	food	PT_Group1414	PT_Sup1414	PT_Add1414	PT_ContactName1414	PT_EMAIL02@test.com	PT_Phone1414	PT_SampleNotes1414	NSPT1414	0173153	PT_Prod1414	15	5	EA	Meat	PTINV1526	60	35
